,checking_account,duration_in_month,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate,status_and_sex,co-applicants_guarantors,residence_since,property,age,other_installment_plans,housing,existing_credits,job,people_to_provide_maintenance_for,telephone,foreign_worker,customer_goodness
713,negative,9,critical_account,radio_tv,1138,up_to_100,1_to_4y,4,male_single,none,4,real_estate,25,none,own,2,unskilled_resident,1,no,yes,yes
714,0_to_200,60,existing_duly_paid,car_new,14027,up_to_100,4_to_7y,4,male_single,none,2,none_unknown,27,none,own,1,highly_qualified_or_self-employed,1,yes,yes,no
715,none,30,critical_account,car:used,7596,unknown,over_7y,1,male_single,none,4,car_other,63,none,own,2,employed,1,no,yes,yes
716,none,30,critical_account,radio_tv,3077,unknown,over_7y,3,male_single,none,2,car_other,40,none,own,2,employed,2,yes,yes,yes
717,none,18,existing_duly_paid,radio_tv,1505,up_to_100,1_to_4y,4,male_single,none,2,none_unknown,32,none,free,1,highly_qualified_or_self-employed,1,yes,yes,yes
718,over_200,24,critical_account,radio_tv,3148,unknown,1_to_4y,3,male_single,none,2,car_other,31,none,own,2,employed,1,yes,yes,yes
719,0_to_200,20,none_or_duly_paid,car:used,6148,100_to_500,over_7y,3,male_married,none,4,car_other,31,bank,own,2,employed,1,yes,yes,yes
720,over_200,9,none_or_duly_paid,radio_tv,1337,up_to_100,up_to_1y,4,male_single,none,2,car_other,34,none,own,2,highly_qualified_or_self-employed,1,yes,yes,no
721,0_to_200,6,duly_paid,education,433,over_1000,up_to_1y,4,female_married_separated,none,2,building_society_savings_agreement_or_life_insurance,24,bank,rent,1,employed,2,no,yes,no
722,negative,12,existing_duly_paid,car_new,1228,up_to_100,1_to_4y,4,female_married_separated,none,2,real_estate,24,none,own,1,unskilled_resident,1,no,yes,no
723,0_to_200,9,existing_duly_paid,radio_tv,790,500_to_1000,1_to_4y,4,female_married_separated,none,3,real_estate,66,none,own,1,unskilled_resident,1,no,yes,yes
724,none,27,existing_duly_paid,car_new,2570,up_to_100,1_to_4y,3,female_married_separated,none,3,real_estate,21,none,rent,1,employed,1,no,yes,no
725,none,6,critical_account,car_new,250,over_1000,1_to_4y,2,female_married_separated,none,2,real_estate,41,bank,own,2,unskilled_resident,1,no,yes,yes
726,none,15,critical_account,radio_tv,1316,500_to_1000,1_to_4y,2,male_married,none,2,building_society_savings_agreement_or_life_insurance,47,none,own,2,unskilled_resident,1,no,yes,yes
727,negative,18,existing_duly_paid,radio_tv,1882,up_to_100,1_to_4y,4,female_married_separated,none,4,car_other,25,bank,rent,2,employed,1,no,yes,no
728,0_to_200,48,duly_paid,business,6416,up_to_100,over_7y,4,female_married_separated,none,3,none_unknown,59,none,rent,1,employed,1,no,yes,no
729,over_200,24,critical_account,business,1275,over_1000,1_to_4y,2,male_separated,none,4,real_estate,36,none,own,2,employed,1,yes,yes,yes
730,0_to_200,24,delayed,radio_tv,6403,up_to_100,up_to_1y,1,male_single,none,2,car_other,33,none,own,1,employed,1,no,yes,yes
731,negative,24,existing_duly_paid,radio_tv,1987,up_to_100,1_to_4y,2,male_single,none,4,real_estate,21,none,rent,1,unskilled_resident,2,no,yes,no
732,0_to_200,8,existing_duly_paid,radio_tv,760,up_to_100,4_to_7y,4,female_married_separated,guarantor,2,real_estate,44,none,own,1,unskilled_resident,1,no,yes,yes
733,none,24,existing_duly_paid,car:used,2603,over_1000,1_to_4y,2,female_married_separated,none,4,car_other,28,none,rent,1,employed,1,yes,yes,yes
734,none,4,critical_account,car_new,3380,up_to_100,4_to_7y,1,female_married_separated,none,1,real_estate,37,none,own,1,employed,2,no,yes,yes
735,0_to_200,36,duly_paid,appliances,3990,unknown,up_to_1y,3,female_married_separated,none,2,none_unknown,29,bank,own,1,unemployed_non-resident,1,no,yes,yes
736,0_to_200,24,existing_duly_paid,car:used,11560,up_to_100,1_to_4y,1,female_married_separated,none,4,car_other,23,none,rent,2,highly_qualified_or_self-employed,1,no,yes,no
737,negative,18,existing_duly_paid,car_new,4380,100_to_500,1_to_4y,3,male_single,none,4,car_other,35,none,own,1,unskilled_resident,2,yes,yes,yes
738,none,6,critical_account,car_new,6761,up_to_100,4_to_7y,1,male_single,none,3,none_unknown,45,none,own,2,highly_qualified_or_self-employed,2,yes,yes,yes
739,0_to_200,30,none_or_duly_paid,business,4280,100_to_500,1_to_4y,4,female_married_separated,none,4,car_other,26,none,rent,2,unskilled_resident,1,no,yes,no
740,negative,24,duly_paid,car_new,2325,100_to_500,4_to_7y,2,male_single,none,3,car_other,32,bank,own,1,employed,1,no,yes,yes
741,0_to_200,10,duly_paid,radio_tv,1048,up_to_100,1_to_4y,4,male_single,none,4,real_estate,23,stores,own,1,unskilled_resident,1,no,yes,yes
742,none,21,existing_duly_paid,radio_tv,3160,unknown,over_7y,4,male_single,none,3,building_society_savings_agreement_or_life_insurance,41,none,own,1,employed,1,yes,yes,yes
743,negative,24,duly_paid,furniture,2483,500_to_1000,1_to_4y,4,male_single,none,4,real_estate,22,stores,own,1,employed,1,yes,yes,yes
744,negative,39,critical_account,furniture,14179,unknown,4_to_7y,4,male_single,none,4,building_society_savings_agreement_or_life_insurance,30,none,own,2,highly_qualified_or_self-employed,1,yes,yes,yes
745,negative,13,critical_account,business,1797,up_to_100,up_to_1y,3,male_single,none,1,building_society_savings_agreement_or_life_insurance,28,bank,own,2,unskilled_resident,1,no,yes,yes
746,negative,15,existing_duly_paid,car_new,2511,up_to_100,unemployed,1,female_married_separated,none,4,car_other,23,none,rent,1,employed,1,no,yes,yes
747,negative,12,existing_duly_paid,car_new,1274,up_to_100,up_to_1y,3,female_married_separated,none,1,real_estate,37,none,own,1,unskilled_resident,1,no,yes,no
748,none,21,existing_duly_paid,car:used,5248,unknown,1_to_4y,1,male_single,none,3,car_other,26,none,own,1,employed,1,no,yes,yes
749,none,15,existing_duly_paid,car:used,3029,up_to_100,4_to_7y,2,male_single,none,2,car_other,33,none,own,1,employed,1,no,yes,yes
750,negative,6,existing_duly_paid,furniture,428,up_to_100,over_7y,2,female_married_separated,none,1,building_society_savings_agreement_or_life_insurance,49,bank,own,1,employed,1,yes,yes,yes
751,negative,18,existing_duly_paid,car_new,976,up_to_100,up_to_1y,1,female_married_separated,none,2,car_other,23,none,own,1,unskilled_resident,1,no,yes,no
752,0_to_200,12,existing_duly_paid,business,841,100_to_500,4_to_7y,2,female_married_separated,none,4,real_estate,23,none,rent,1,unskilled_resident,1,no,yes,yes
753,none,30,critical_account,radio_tv,5771,up_to_100,4_to_7y,4,female_married_separated,none,2,car_other,25,none,own,2,employed,1,no,yes,yes
754,none,12,delayed,repairs,1555,over_1000,over_7y,4,male_single,none,4,none_unknown,55,none,free,2,employed,2,no,yes,no
755,negative,24,existing_duly_paid,car_new,1285,unknown,4_to_7y,4,female_married_separated,none,4,none_unknown,32,none,rent,1,employed,1,no,yes,no
756,over_200,6,critical_account,car_new,1299,up_to_100,1_to_4y,1,male_single,none,1,real_estate,74,none,own,3,unemployed_non-resident,2,no,no,yes
757,over_200,15,critical_account,radio_tv,1271,unknown,1_to_4y,3,male_single,none,4,none_unknown,39,none,free,2,employed,1,yes,yes,no
758,none,24,existing_duly_paid,car_new,1393,up_to_100,1_to_4y,2,male_single,guarantor,2,real_estate,31,none,own,1,employed,1,yes,yes,yes
759,negative,12,critical_account,car_new,691,up_to_100,over_7y,4,male_single,none,3,building_society_savings_agreement_or_life_insurance,35,none,own,2,employed,1,no,yes,no
760,none,15,critical_account,car_new,5045,unknown,over_7y,1,female_married_separated,none,4,car_other,59,none,own,1,employed,1,yes,yes,yes
761,negative,18,critical_account,furniture,2124,up_to_100,1_to_4y,4,female_married_separated,none,4,real_estate,24,none,rent,2,employed,1,no,yes,no
762,negative,12,existing_duly_paid,radio_tv,2214,up_to_100,1_to_4y,4,male_single,none,3,building_society_savings_agreement_or_life_insurance,24,none,own,1,unskilled_resident,1,no,yes,yes
763,none,21,critical_account,car_new,12680,unknown,over_7y,4,male_single,none,4,none_unknown,30,none,free,1,highly_qualified_or_self-employed,1,yes,yes,no
764,none,24,critical_account,car_new,2463,100_to_500,4_to_7y,4,male_married,none,3,building_society_savings_agreement_or_life_insurance,27,none,own,2,employed,1,yes,yes,yes
765,0_to_200,12,existing_duly_paid,radio_tv,1155,up_to_100,over_7y,3,male_married,guarantor,3,real_estate,40,bank,own,2,unskilled_resident,1,no,yes,yes
766,negative,30,existing_duly_paid,furniture,3108,up_to_100,up_to_1y,2,male_separated,none,4,building_society_savings_agreement_or_life_insurance,31,none,own,1,unskilled_resident,1,no,yes,no
767,none,10,existing_duly_paid,car:used,2901,unknown,up_to_1y,1,female_married_separated,none,4,real_estate,31,none,rent,1,employed,1,no,yes,yes
768,0_to_200,12,critical_account,furniture,3617,up_to_100,over_7y,1,male_single,none,4,car_other,28,none,rent,3,employed,1,yes,yes,yes
769,none,12,critical_account,radio_tv,1655,up_to_100,over_7y,2,male_single,none,4,real_estate,63,none,own,2,unskilled_resident,1,yes,yes,yes
770,negative,24,existing_duly_paid,car:used,2812,unknown,over_7y,2,female_married_separated,none,4,real_estate,26,none,rent,1,employed,1,no,yes,yes
771,negative,36,critical_account,education,8065,up_to_100,1_to_4y,3,female_married_separated,none,2,none_unknown,25,none,own,2,highly_qualified_or_self-employed,1,yes,yes,no
772,none,21,critical_account,car:used,3275,up_to_100,over_7y,1,male_single,none,4,car_other,36,none,own,1,highly_qualified_or_self-employed,1,yes,yes,yes
773,none,24,critical_account,radio_tv,2223,100_to_500,over_7y,4,male_single,none,4,building_society_savings_agreement_or_life_insurance,52,bank,own,2,employed,1,no,yes,yes
774,over_200,12,critical_account,car_new,1480,500_to_1000,unemployed,2,male_single,none,4,none_unknown,66,bank,free,3,unemployed_non-resident,1,no,yes,yes
775,negative,24,existing_duly_paid,car_new,1371,unknown,1_to_4y,4,female_married_separated,none,4,real_estate,25,none,rent,1,employed,1,no,yes,no
776,none,36,critical_account,car_new,3535,up_to_100,4_to_7y,4,male_single,none,4,car_other,37,none,own,2,employed,1,yes,yes,yes
777,negative,18,existing_duly_paid,radio_tv,3509,up_to_100,4_to_7y,4,female_married_separated,guarantor,1,real_estate,25,none,own,1,employed,1,no,yes,yes
778,none,36,critical_account,car:used,5711,over_1000,over_7y,4,male_single,none,2,car_other,38,none,own,2,highly_qualified_or_self-employed,1,yes,yes,yes
779,0_to_200,18,existing_duly_paid,repairs,3872,up_to_100,unemployed,2,female_married_separated,none,4,car_other,67,none,own,1,employed,1,yes,yes,yes
780,0_to_200,39,critical_account,radio_tv,4933,up_to_100,4_to_7y,2,male_single,guarantor,2,real_estate,25,none,own,2,employed,1,no,yes,no
781,none,24,critical_account,car_new,1940,over_1000,over_7y,4,male_single,none,4,real_estate,60,none,own,1,employed,1,yes,yes,yes
782,0_to_200,12,none_or_duly_paid,retraining,1410,up_to_100,1_to_4y,2,male_single,none,2,real_estate,31,none,own,1,unskilled_resident,1,yes,yes,yes
783,0_to_200,12,existing_duly_paid,car_new,836,100_to_500,up_to_1y,4,female_married_separated,none,2,building_society_savings_agreement_or_life_insurance,23,bank,own,1,unskilled_resident,1,no,yes,no
784,0_to_200,20,existing_duly_paid,car:used,6468,unknown,unemployed,1,male_separated,none,4,real_estate,60,none,own,1,highly_qualified_or_self-employed,1,yes,yes,yes
785,0_to_200,18,existing_duly_paid,business,1941,over_1000,1_to_4y,4,male_single,none,2,building_society_savings_agreement_or_life_insurance,35,none,own,1,unskilled_resident,1,yes,yes,yes
786,none,22,existing_duly_paid,radio_tv,2675,500_to_1000,over_7y,3,male_single,none,4,car_other,40,none,own,1,employed,1,no,yes,yes
787,none,48,critical_account,car:used,2751,unknown,over_7y,4,male_single,none,3,car_other,38,none,own,2,employed,2,yes,yes,yes
788,0_to_200,48,delayed,education,6224,up_to_100,over_7y,4,male_single,none,4,none_unknown,50,none,free,1,employed,1,no,yes,no
789,negative,40,critical_account,education,5998,up_to_100,1_to_4y,4,male_single,none,3,none_unknown,27,bank,own,1,employed,1,yes,yes,no
790,0_to_200,21,existing_duly_paid,business,1188,up_to_100,over_7y,2,female_married_separated,none,4,building_society_savings_agreement_or_life_insurance,39,none,own,1,employed,2,no,yes,no
791,none,24,existing_duly_paid,car:used,6313,unknown,over_7y,3,male_single,none,4,car_other,41,none,own,1,highly_qualified_or_self-employed,2,yes,yes,yes
792,none,6,critical_account,furniture,1221,unknown,1_to_4y,1,male_married,none,2,building_society_savings_agreement_or_life_insurance,27,none,own,2,employed,1,no,yes,yes
793,over_200,24,existing_duly_paid,furniture,2892,up_to_100,over_7y,3,male_separated,none,4,none_unknown,51,none,free,1,employed,1,no,yes,yes
794,none,24,existing_duly_paid,furniture,3062,500_to_1000,over_7y,4,male_single,none,3,none_unknown,32,none,rent,1,employed,1,yes,yes,yes
795,none,9,existing_duly_paid,furniture,2301,100_to_500,up_to_1y,2,female_married_separated,none,4,building_society_savings_agreement_or_life_insurance,22,none,rent,1,employed,1,no,yes,yes
796,negative,18,existing_duly_paid,car:used,7511,unknown,over_7y,1,male_single,none,4,building_society_savings_agreement_or_life_insurance,51,none,free,1,employed,2,yes,yes,no
797,none,12,critical_account,furniture,1258,up_to_100,up_to_1y,2,female_married_separated,none,4,building_society_savings_agreement_or_life_insurance,22,none,rent,2,unskilled_resident,1,no,yes,yes
798,none,24,delayed,car_new,717,unknown,over_7y,4,male_married,none,4,car_other,54,none,own,2,employed,1,yes,yes,yes
799,0_to_200,9,existing_duly_paid,car_new,1549,unknown,up_to_1y,4,male_single,none,2,real_estate,35,none,own,1,unemployed_non-resident,1,no,yes,yes
800,none,24,critical_account,education,1597,up_to_100,over_7y,4,male_single,none,4,none_unknown,54,none,free,2,employed,2,no,yes,yes
801,0_to_200,18,critical_account,radio_tv,1795,up_to_100,over_7y,3,female_married_separated,guarantor,4,real_estate,48,bank,rent,2,unskilled_resident,1,yes,yes,yes
802,negative,20,critical_account,furniture,4272,up_to_100,over_7y,1,female_married_separated,none,4,building_society_savings_agreement_or_life_insurance,24,none,own,2,employed,1,no,yes,yes
803,none,12,critical_account,radio_tv,976,unknown,over_7y,4,male_single,none,4,car_other,35,none,own,2,employed,1,no,yes,yes
804,0_to_200,12,existing_duly_paid,car_new,7472,unknown,unemployed,1,female_married_separated,none,2,real_estate,24,none,rent,1,unemployed_non-resident,1,no,yes,yes
805,negative,36,existing_duly_paid,car_new,9271,up_to_100,4_to_7y,2,male_single,none,1,car_other,24,none,own,1,employed,1,yes,yes,no
806,0_to_200,6,existing_duly_paid,radio_tv,590,up_to_100,up_to_1y,3,male_married,none,3,real_estate,26,none,own,1,unskilled_resident,1,no,no,yes
807,none,12,critical_account,radio_tv,930,unknown,over_7y,4,male_single,none,4,real_estate,65,none,own,4,employed,1,no,yes,yes
808,0_to_200,42,duly_paid,car:used,9283,up_to_100,unemployed,1,male_single,none,2,none_unknown,55,bank,free,1,highly_qualified_or_self-employed,1,yes,yes,yes
809,0_to_200,15,none_or_duly_paid,car_new,1778,up_to_100,up_to_1y,2,female_married_separated,none,1,real_estate,26,none,rent,2,unemployed_non-resident,1,no,yes,no
810,0_to_200,8,existing_duly_paid,business,907,up_to_100,up_to_1y,3,male_married,none,2,real_estate,26,none,own,1,employed,1,yes,yes,yes
811,0_to_200,6,existing_duly_paid,radio_tv,484,up_to_100,4_to_7y,3,male_married,guarantor,3,real_estate,28,bank,own,1,unskilled_resident,1,no,yes,yes
812,negative,36,critical_account,car:used,9629,up_to_100,4_to_7y,4,male_single,none,4,car_other,24,none,own,2,employed,1,yes,yes,no
813,negative,48,existing_duly_paid,appliances,3051,up_to_100,1_to_4y,3,male_single,none,4,car_other,54,none,own,1,employed,1,no,yes,no
814,negative,48,existing_duly_paid,car_new,3931,up_to_100,4_to_7y,4,male_single,none,4,none_unknown,46,none,free,1,employed,2,no,yes,no
815,0_to_200,36,delayed,car_new,7432,up_to_100,1_to_4y,2,female_married_separated,none,2,building_society_savings_agreement_or_life_insurance,54,none,rent,1,employed,1,no,yes,yes
816,none,6,existing_duly_paid,appliances,1338,500_to_1000,1_to_4y,1,male_separated,none,4,real_estate,62,none,own,1,employed,1,no,yes,yes
817,none,6,critical_account,radio_tv,1554,up_to_100,4_to_7y,1,female_married_separated,none,2,car_other,24,none,rent,2,employed,1,yes,yes,yes
818,negative,36,existing_duly_paid,other,15857,up_to_100,unemployed,2,male_separated,co-applicant,3,car_other,43,none,own,1,highly_qualified_or_self-employed,1,no,yes,yes
819,negative,18,existing_duly_paid,radio_tv,1345,up_to_100,1_to_4y,4,male_married,none,3,real_estate,26,bank,own,1,employed,1,no,yes,no
820,none,12,existing_duly_paid,car_new,1101,up_to_100,1_to_4y,3,male_married,none,2,real_estate,27,none,own,2,employed,1,yes,yes,yes
821,over_200,12,existing_duly_paid,radio_tv,3016,up_to_100,1_to_4y,3,male_married,none,1,car_other,24,none,own,1,employed,1,no,yes,yes
822,negative,36,existing_duly_paid,furniture,2712,up_to_100,over_7y,2,male_single,none,2,building_society_savings_agreement_or_life_insurance,41,bank,own,1,employed,2,no,yes,no
823,negative,8,critical_account,car_new,731,up_to_100,over_7y,4,male_single,none,4,real_estate,47,none,own,2,unskilled_resident,1,no,yes,yes
824,none,18,critical_account,furniture,3780,up_to_100,up_to_1y,3,male_separated,none,2,car_other,35,none,own,2,highly_qualified_or_self-employed,1,yes,yes,yes
825,negative,21,critical_account,car_new,1602,up_to_100,over_7y,4,male_married,none,3,car_other,30,none,own,2,employed,1,yes,yes,yes
826,negative,18,critical_account,car_new,3966,up_to_100,over_7y,1,female_married_separated,none,4,real_estate,33,bank,rent,3,employed,1,yes,yes,no
827,none,18,none_or_duly_paid,business,4165,up_to_100,1_to_4y,2,male_single,none,2,car_other,36,stores,own,2,employed,2,no,yes,no
828,negative,36,existing_duly_paid,car:used,8335,unknown,over_7y,3,male_single,none,4,none_unknown,47,none,free,1,employed,1,no,yes,no
829,0_to_200,48,delayed,business,6681,unknown,1_to_4y,4,male_single,none,4,none_unknown,38,none,free,1,employed,2,yes,yes,yes
830,none,24,delayed,business,2375,500_to_1000,1_to_4y,4,male_single,none,2,car_other,44,none,own,2,employed,2,yes,yes,yes
831,negative,18,existing_duly_paid,car_new,1216,up_to_100,up_to_1y,4,female_married_separated,none,3,car_other,23,none,rent,1,employed,1,yes,yes,no
832,negative,45,none_or_duly_paid,business,11816,up_to_100,over_7y,2,male_single,none,4,car_other,29,none,rent,2,employed,1,no,yes,no
833,0_to_200,24,existing_duly_paid,radio_tv,5084,unknown,over_7y,2,female_married_separated,none,4,car_other,42,none,own,1,employed,1,yes,yes,yes
834,over_200,15,existing_duly_paid,radio_tv,2327,up_to_100,up_to_1y,2,female_married_separated,none,3,real_estate,25,none,own,1,unskilled_resident,1,no,yes,no
835,negative,12,none_or_duly_paid,car_new,1082,up_to_100,1_to_4y,4,male_single,none,4,car_other,48,bank,own,2,employed,1,no,yes,no
836,none,12,existing_duly_paid,radio_tv,886,unknown,1_to_4y,4,female_married_separated,none,2,car_other,21,none,own,1,employed,1,no,yes,yes
837,none,4,existing_duly_paid,furniture,601,up_to_100,up_to_1y,1,female_married_separated,none,3,real_estate,23,none,rent,1,unskilled_resident,2,no,yes,yes
838,negative,24,critical_account,car:used,2957,up_to_100,over_7y,4,male_single,none,4,building_society_savings_agreement_or_life_insurance,63,none,own,2,employed,1,yes,yes,yes
839,none,24,critical_account,radio_tv,2611,up_to_100,over_7y,4,male_married,co-applicant,3,real_estate,46,none,own,2,employed,1,no,yes,yes
840,negative,36,existing_duly_paid,furniture,5179,up_to_100,4_to_7y,4,male_single,none,2,building_society_savings_agreement_or_life_insurance,29,none,own,1,employed,1,no,yes,no
841,none,21,delayed,car:used,2993,up_to_100,1_to_4y,3,male_single,none,2,real_estate,28,stores,own,2,unskilled_resident,1,no,yes,yes
842,none,18,existing_duly_paid,repairs,1943,up_to_100,up_to_1y,4,female_married_separated,none,4,real_estate,23,none,own,1,employed,1,no,yes,no
843,none,24,duly_paid,business,1559,up_to_100,4_to_7y,4,male_single,none,4,car_other,50,bank,own,1,employed,1,yes,yes,yes
844,none,18,existing_duly_paid,furniture,3422,up_to_100,over_7y,4,male_single,none,4,building_society_savings_agreement_or_life_insurance,47,bank,own,3,employed,2,yes,yes,yes
845,0_to_200,21,existing_duly_paid,furniture,3976,unknown,4_to_7y,2,male_single,none,3,car_other,35,none,own,1,employed,1,yes,yes,yes
846,none,18,existing_duly_paid,car_new,6761,unknown,1_to_4y,2,male_single,none,4,car_other,68,none,rent,2,employed,1,no,yes,no
847,none,24,existing_duly_paid,car_new,1249,up_to_100,up_to_1y,4,male_married,none,2,real_estate,28,none,own,1,employed,1,no,yes,yes
848,negative,9,existing_duly_paid,radio_tv,1364,up_to_100,4_to_7y,3,male_single,none,4,real_estate,59,none,own,1,employed,1,no,yes,yes
849,negative,12,existing_duly_paid,radio_tv,709,up_to_100,over_7y,4,male_single,none,4,real_estate,57,stores,own,1,unskilled_resident,1,no,yes,no
850,negative,20,critical_account,car_new,2235,up_to_100,1_to_4y,4,male_married,guarantor,2,building_society_savings_agreement_or_life_insurance,33,bank,rent,2,employed,1,no,no,no
851,none,24,critical_account,car:used,4042,unknown,4_to_7y,3,male_single,none,4,building_society_savings_agreement_or_life_insurance,43,none,own,2,employed,1,yes,yes,yes
852,none,15,critical_account,radio_tv,1471,up_to_100,1_to_4y,4,male_single,none,4,none_unknown,35,none,free,2,employed,1,yes,yes,yes
853,negative,18,duly_paid,car_new,1442,up_to_100,4_to_7y,4,male_single,none,4,none_unknown,32,none,free,2,unskilled_resident,2,no,yes,no
854,none,36,delayed,car_new,10875,up_to_100,over_7y,2,male_single,none,2,car_other,45,none,own,2,employed,2,yes,yes,yes
855,none,24,existing_duly_paid,car_new,1474,100_to_500,up_to_1y,4,male_married,none,3,real_estate,33,none,own,1,employed,1,yes,yes,yes
856,none,10,existing_duly_paid,retraining,894,unknown,4_to_7y,4,female_married_separated,none,3,building_society_savings_agreement_or_life_insurance,40,none,own,1,employed,1,yes,yes,yes
857,none,15,critical_account,furniture,3343,up_to_100,1_to_4y,4,male_single,none,2,none_unknown,28,none,free,1,employed,1,yes,yes,yes
858,negative,15,existing_duly_paid,car_new,3959,up_to_100,1_to_4y,3,female_married_separated,none,2,building_society_savings_agreement_or_life_insurance,29,none,own,1,employed,1,yes,yes,no
859,none,9,existing_duly_paid,car_new,3577,100_to_500,1_to_4y,1,male_single,guarantor,2,real_estate,26,none,rent,1,employed,2,no,no,yes
860,none,24,critical_account,car:used,5804,over_1000,1_to_4y,4,male_single,none,2,real_estate,27,none,own,2,employed,1,no,yes,yes
861,none,18,delayed,business,2169,up_to_100,1_to_4y,4,male_married,none,2,car_other,28,none,own,1,employed,1,yes,yes,no
862,negative,24,existing_duly_paid,radio_tv,2439,up_to_100,up_to_1y,4,female_married_separated,none,4,real_estate,35,none,own,1,employed,1,yes,yes,no
863,none,27,critical_account,furniture,4526,over_1000,up_to_1y,4,male_single,none,2,real_estate,32,stores,own,2,unskilled_resident,2,yes,yes,yes
864,none,10,existing_duly_paid,furniture,2210,up_to_100,1_to_4y,2,male_single,none,2,real_estate,25,bank,rent,1,unskilled_resident,1,no,yes,no
865,none,15,existing_duly_paid,furniture,2221,500_to_1000,1_to_4y,2,female_married_separated,none,4,car_other,20,none,rent,1,employed,1,no,yes,yes
866,negative,18,existing_duly_paid,radio_tv,2389,up_to_100,up_to_1y,4,female_married_separated,none,1,car_other,27,stores,own,1,employed,1,no,yes,yes
867,none,12,critical_account,furniture,3331,up_to_100,over_7y,2,male_single,none,4,building_society_savings_agreement_or_life_insurance,42,stores,own,1,employed,1,no,yes,yes
868,none,36,existing_duly_paid,business,7409,unknown,over_7y,3,male_single,none,2,building_society_savings_agreement_or_life_insurance,37,none,own,2,employed,1,no,yes,yes
869,negative,12,existing_duly_paid,furniture,652,up_to_100,over_7y,4,female_married_separated,none,4,building_society_savings_agreement_or_life_insurance,24,none,rent,1,employed,1,no,yes,yes
870,none,36,delayed,furniture,7678,500_to_1000,4_to_7y,2,female_married_separated,none,4,car_other,40,none,own,2,employed,1,yes,yes,yes
871,over_200,6,critical_account,car_new,1343,up_to_100,over_7y,1,male_single,none,4,real_estate,46,none,own,2,employed,2,no,no,yes
872,negative,24,critical_account,business,1382,100_to_500,4_to_7y,4,male_single,none,1,real_estate,26,none,own,2,employed,1,yes,yes,yes
873,none,15,existing_duly_paid,appliances,874,unknown,up_to_1y,4,female_married_separated,none,1,real_estate,24,none,own,1,employed,1,no,yes,yes
874,negative,12,existing_duly_paid,furniture,3590,up_to_100,1_to_4y,2,male_single,co-applicant,2,building_society_savings_agreement_or_life_insurance,29,none,own,1,unskilled_resident,2,no,yes,yes
875,0_to_200,11,critical_account,car_new,1322,over_1000,1_to_4y,4,female_married_separated,none,4,car_other,40,none,own,2,employed,1,no,yes,yes
876,negative,18,duly_paid,radio_tv,1940,up_to_100,up_to_1y,3,male_single,co-applicant,4,none_unknown,36,bank,free,1,highly_qualified_or_self-employed,1,yes,yes,yes
877,none,36,existing_duly_paid,radio_tv,3595,up_to_100,over_7y,4,male_single,none,2,car_other,28,none,own,1,employed,1,no,yes,yes
878,negative,9,existing_duly_paid,car_new,1422,up_to_100,up_to_1y,3,male_single,none,2,none_unknown,27,none,free,1,highly_qualified_or_self-employed,1,yes,yes,no
879,none,30,critical_account,radio_tv,6742,unknown,4_to_7y,2,male_single,none,3,building_society_savings_agreement_or_life_insurance,36,none,own,2,employed,1,no,yes,yes
880,none,24,existing_duly_paid,car:used,7814,up_to_100,4_to_7y,3,male_single,none,3,car_other,38,none,own,1,highly_qualified_or_self-employed,1,yes,yes,yes
881,none,24,existing_duly_paid,car:used,9277,unknown,1_to_4y,2,male_separated,none,4,none_unknown,48,none,free,1,employed,1,yes,yes,yes
882,0_to_200,30,critical_account,car_new,2181,unknown,over_7y,4,male_single,none,4,real_estate,36,none,own,2,employed,1,no,yes,yes
883,none,18,critical_account,radio_tv,1098,up_to_100,unemployed,4,female_married_separated,none,4,car_other,65,none,own,2,unemployed_non-resident,1,no,yes,yes
884,0_to_200,24,existing_duly_paid,furniture,4057,up_to_100,4_to_7y,3,male_separated,none,3,car_other,43,none,own,1,employed,1,yes,yes,no
885,negative,12,existing_duly_paid,education,795,up_to_100,up_to_1y,4,female_married_separated,none,4,building_society_savings_agreement_or_life_insurance,53,none,own,1,employed,1,no,yes,no
886,0_to_200,24,critical_account,business,2825,unknown,4_to_7y,4,male_single,none,3,none_unknown,34,none,own,2,employed,2,yes,yes,yes
887,0_to_200,48,existing_duly_paid,business,15672,up_to_100,1_to_4y,2,male_single,none,2,car_other,23,none,own,1,employed,1,yes,yes,no
888,none,36,critical_account,car_new,6614,up_to_100,over_7y,4,male_single,none,4,car_other,34,none,own,2,highly_qualified_or_self-employed,1,yes,yes,yes
889,none,28,duly_paid,car:used,7824,unknown,up_to_1y,3,male_single,guarantor,4,real_estate,40,bank,rent,2,employed,2,yes,yes,yes
890,negative,27,critical_account,business,2442,up_to_100,over_7y,4,male_single,none,4,car_other,43,stores,own,4,highly_qualified_or_self-employed,2,yes,yes,yes
891,none,15,critical_account,radio_tv,1829,up_to_100,over_7y,4,male_single,none,4,car_other,46,none,own,2,employed,1,yes,yes,yes
892,negative,12,critical_account,car_new,2171,up_to_100,1_to_4y,4,male_single,none,4,building_society_savings_agreement_or_life_insurance,38,bank,own,2,unskilled_resident,1,no,no,yes
893,0_to_200,36,critical_account,car:used,5800,up_to_100,1_to_4y,3,male_single,none,4,car_other,34,none,own,2,employed,1,yes,yes,yes
894,none,18,critical_account,radio_tv,1169,unknown,1_to_4y,4,male_single,none,3,building_society_savings_agreement_or_life_insurance,29,none,own,2,employed,1,yes,yes,yes
